,slug,type,available,bundled,vendor,brand,collections,catalogs,thumbnail,name,summary,description,notices,price,discount,taxCategories,shipping,options,bundles,model_name,weight,dimension,payload,reach,autonomous,warranty,related_doc_url_1,related_doc_url_2,related_doc_url_3,related_doc_url_4,related_doc_url_5,related_doc_url_6,meta
https://www.cobotwebshop.com/en/product/amr-mir250/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2020/03/AMR-MIR250-500x500-1.png,{'0': 'AMR MiR250'},{},"{'0': 'The MiR250 is the latest AMR from MiR with the smallest footprint for its loading capacity on the market. The MiR250 combines industrial robustness with the most innovative technical developments. Furthermore, it is also the safest with its cameras and scanners that fully monitor the surrounding area. It can see legs of 20 mm diameter from 1.25 meters away and empty pallets on the floor.', '1': 'The MiR250 is precise with docking and drives with ease over holes, hills or slopes.', '2': 'Optionally available in ESD version. And optionally, a Top module from MiR itself is available that facilitates the autonomously picking up and delivery of goods.', '3': 'The MiR250 is CE certified.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{'0': 'Choose an option'},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-250'},{},"{'Weight': '70 kg', 'Versie': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/mir-100/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/12/OlmiaRobotics-MiR100-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/OlmiaRobotics-MiR100-opbouw.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/mir-100.png",{'0': 'AMR MiR100'},"{'0': 'automated mobile robot', '1': 'reserveonderdelen'}","{'0': 'AMR stands for Autonomous Mobile Robot. The MiR100 is such a self-driving robot vehicle for transport within industrial environments. The MiR learns its environment through “mapping” itself by means of mobile sensing. You can download CAD files directly from the floor to the MiR or program the MiR via your own tablet or telephone.', '1': 'The built-in scanners and cameras provide the mapping and the software calculates the most efficient route. The combination of software and scanners ensures that people and obstacles are avoided.', '2': 'The MiR can be fitted with tailor-made top modules, such as bins, racks, lifts, conveyor belts or even a cobot. The top modules can easily be changed, so that the AMR can be reused quickly for other tasks.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-100'},{},"{'Weight': '65 kg', 'Temperatuurbereik': '', 'Draagkracht': '', 'IP classificatie': '', 'Gewicht': '', 'Afmeting': '', 'Snelheid': '', 'Accu': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/mir-500/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2019/01/AMR-MIR500-500x500-1.png,{'0': 'AGV MiR500'},{'0': 'automated mobile robot'},"{'0': 'AMR stands for Autonomous Mobile Robot. The MiR500 is such a self-driving robot vehicle for transport within industrial environments. The MiR learns its environment through “mapping” itself by means of mobile sensing. You can download CAD files directly from the floor to the MiR or program the MiR via your own tablet or telephone.', '1': 'The built-in scanners and cameras provide the mapping and the software calculates the most efficient route and the combination of software and scanners ensures that people and obstacles are avoided.', '2': 'The MiR can be fitted with tailor-made top modules, such as bins, racks, lifts, conveyor belts or even a cobot. The top modules can easily be changed, so that the AMR can be reused quickly for other tasks.', '3': '500 kg'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-500'},{},"{'Weight': '226 kg', 'Temperatuurbereik': '', 'Draagkracht': '500 kg', 'IP classificatie': '', 'Gewicht': '', 'Afmeting': '', 'Accuraatheid': '', 'Snelheid': '', 'Accu': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/mir-200/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2019/01/AMR-MIR200-500x500-1.png,{'0': 'AMR MiR200'},{},"{'0': 'AMR stands for Autonomous Mobile Robot. The MiR200 is such a self-driving robot vehicle for transport within industrial environments. The MiR learns its environment through “mapping” itself by means of mobile sensing. You can download CAD files directly from the floor to the MiR or program the MiR via your own tablet or telephone.', '1': 'The built-in scanners and cameras provide the mapping and the software calculates the most efficient route and the combination of software and scanners ensures that people and obstacles are avoided.', '2': 'The MiR can be fitted with tailor-made top modules, such as bins, racks, lifts, conveyor belts or even a cobot. The top modules can easily be changed, so that the AMR can be reused quickly for other tasks.', '3': '200 kg', '4': '65 kg'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-200'},{},"{'Weight': '65 kg', 'Temperatuurbereik': '', 'Draagkracht': '200 kg', 'IP classificatie': '', 'Gewicht': '65 kg', 'Afmeting': '', 'Trekkracht': '', 'Snelheid': '', 'Accu': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/er200-easyrobotics-olmia_robotics/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2019/10/ER200-500x500-1.png,{'0': 'ER200'},{},"{'0': 'The NEW ER200 is used in fully or partly automated production environments which demand enhanced flexibility and fast integration.', '1': 'The ER200 is developed in respect of maximum mobility.', '2': 'The ER5 series from EasyRobotics, is a series of mobile cobot platforms\xa0 APP (steel only)developed to maximize mobility and flexibility in robotic automation, The ER200 can be used for Universal Robots UR3 and UR5 and MIR100 and 200.', '3': 'ER200 is a solid, mobile and compact working station to be mounted and integrated onto MIR Robots, enhancing the collaboration between UR and MIR Robot advantages.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'ER200-ER-OR'},{},{'Weight': '50 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/qm-180/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/qm180-2.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/qm180.jpg",{'0': 'QM180 – Top Mover'},{},"{'0': 'The Quick Mover QM180 can pick up goods at gates SG155 and WG155. The QM180 is placed on top of the mobile robot (MiR100, MiR200 or MiR250) and works by a lifting mechanism integrated in the module. With the included smartphone you can manually operate the robot and make adjustments in specialized work processes, which result in efficient automation of internal forms of transport. The QM180 reduces costs and increases productivity.', '1': 'Your main benefits'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-T-QM'},{},{'Weight': '30.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/mir-pallet-rack/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/pallet-rack.png,{'0': 'Pallet Rack'},{},{'0': 'The MiR Pallet Rack is the delivery station or pick-up station for (EU) pallets. The MiR autonomously enters the MiR Pallet Rack and delivers or picks up pallets safely. The Pallet Rack is combined with a Pallet Lift top module on the MiR500 or MiR1000 itself.'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-PR'},{},"{'Weight': '150.00000000 kg', 'Type pallet': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/pallet_lift/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/mir-500.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/mir-pallet-lift.png",{'0': 'Pallet Lift'},{},"{'0': 'Raise a pallet on the MiR for automatic pick up and delivery of pallets. State the correct type: for the MiR500 it is a different\xa0 Pallet Lift as the one for the MiR1000. Same goes for the type of pallets you use.\xa0The Pallet Lift is a top module that is used in combination with one or more Pallet Racks.', '1': 'MiR500'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-AMR-PL'},{},"{'Weight': '250.00000000 kg', 'Type pallet': '', 'Type MiR': 'MiR500'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/er1000-mir/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/er1000-mir.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/er1000-front.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/er1000.png",{'0': 'ER1000'},{},"{'0': 'The ER1000 is a drive through station to be used in combination with the MiR500 and MiR1000. The station lifts pallets so the AMR can travel underneath to pick up or deliver the pallet.', '1': 'Because it is a drive through station, the MIR500 / MIR 1000 can drive through the station without reversing from delivery points, resulting in faster and predictable operation in the system.', '2': 'One control unit', '3': 'The ER1000 dispenser can be expanded with two delivery stations and a collection station with only one control unit in the middle. The communication protocol is based on the latest OPC-UA between MIR 500 and MIR 1000 to the station.', '4': 'Request to pick up pallets', '5': 'ER1000 can fully communicate with the MiR500 / MiR1000 to request to pick up pallets.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-ER-1000'},{},{'Weight': '290.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/pm_1500/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/PM1500.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/PM1500_gate-europallet.png",{'0': 'PM1500'},{'0': 'screw set'},"{'0': 'The Pallet Mover PM1500 enables MiR500 and MiR1000 AMRs to pick up and deliver pallets. They transport pallets (EURO, Block or Chep) to e.g. production lines or packing stations, improving the internal logistics process.', '1': 'This fully automated premium solution enables heavy transport of loads up to 1500 kgs, improving the internal logistics and production process.', '2': 'Your most important advantages:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-T-PM'},{},"{'Weight': '94.00000000 kg', 'Draagkracht': '', 'Afmeting': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/wg-150/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/WG150.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/overview_modules.jpg",{'0': 'WG155 – Wheel Gate'},{'0': 'screw set'},"{'0': 'The Wheel Gate WG155 is combined with the Top Mover TM150 or QM180, which is installed on the AMRs MiR100, MiR200 or MiR250 to receive or deliver an object. This connects the AMR with production lines and storage systems to automate logistics processes.', '1': 'An integrated stop function and manual wheels on the WG155 Wheel Gate make it easy for employees or AMR to push boxes to the collection point or further down the production line. In this way you can further automate production processes and thus increase productivity and lower production costs.', '2': 'Your benefits:', '3': 'The WG150 has 3 variants:', '4': 'Basic, Flex, Slim', '5': '150kg', '6': '1150 x 866 x 545 mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-T-WG'},{},"{'Weight': '150.00000000 kg', 'Type Module': 'Basic, Flex, Slim', 'Draagkracht': '150kg', 'Afmeting': '1150 x 866 x 545 mm'}",{},{},{},{},{},{},{},{},{},{},object
